ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
3550,Fullscreen,全螢幕,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00063),Options dialog fullscreen mode,,,,221758,,
1000119,<FormatResolution(pt)>,<FormatResolution(pt)>,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00189),,,,,221758,,
1000121,Default,預設,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00203),,,,,221758,,
9718,Unlimited,無限,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00212),options: frame limit,,,,230265,,
12364,Off,關,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00220),options:SSR,,,,243013,,
12365,Low,低,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00221),options:SSR,,,,243013,,
12366,High,高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00222),options:SSR,,,,243013,,
12367,Ultra,最高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00223),options:SSR,,,,243013,,
6846,Off,關,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00232),,,,,222166,,
6848,Off,關,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00237),,,,,222166,,
6849,On,開,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00238),,,,,222166,,
6850,Off,關,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00242),,,,,222166,,
3558,FPS,每秒幀數,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00243),,,,,221758,,
3559,ms,毫秒,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00244),,,,,221758,,
3552,70,70,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00248),,,,,221758,,
3553,85,85,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00249),,,,,221758,,
3554,100,100,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00250),,,,,221758,,
7376,High,高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00256),,,,,222739,,
7377,High,高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00263),,,,,222739,,
7378,High,高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00270),,,,,222739,,
7379,High,高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00277),,,,,222739,,
7380,High,高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00285),,,,,222739,,
3555,FXAA,FXAA,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00291),,,,,221758,,
6845,Off,關,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00296),,,,,222166,,
3556,2x,2x,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00297),,,,,221758,,
7969,4x,4x,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00298),,,,,225213,,
7970,8x,8x,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00299),,,,,225213,,
8079,16x,16x,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00300),,,,,226204,,
7381,High,高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00312),,,,,222739,,
7382,High,高,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00318),,,,,222739,,
1000122,Display,顯示,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00326),,,,,221758,,
1000123,DISPLAY,顯示,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00326),,,,,221758,,
1000125,VIDEO,影像,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00327),,,,,221758,,
1000126,Audio,音訊,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00328),,,,,221758,,
1000127,AUDIO,音訊,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00328),,,,,221758,,
1000128,Controls,控制,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00329),,,,,221758,,
1000129,CONTROLS,控制,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00329),,,,,221758,,
1000131,GAMEPLAY,遊戲,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00330),,,,,221758,,
1000132,Key Bindings,按鍵設定,,,OK,,,,pc:key,Trunk\CommonLua/Core/options.lua(00331),,,,,221758,,
1000133,KEY BINDINGS,按鍵設定,,,OK,,,,pc:key,Trunk\CommonLua/Core/options.lua(00331),,,,,221758,,
1000867,Mod Options,模組選項,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00332),,,,,243703,,
1000868,MOD OPTIONS,模組選項,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00332),,,,,243703,,
1000931,DLCS (DEV),DLC（DEV）,DLCs,可下載內容,OK,,,,,Trunk\CommonLua/Core/options.lua(00333),,,,,1006192,,
1000933,DLCs (dev),DLC（dev）,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00333),,,,,1006192,,
1000134,Change Profile,更換檔案,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00334),,,,,223978,,
1000135,CHANGE PROFILE,更換檔案,,,OK,,,,,Trunk\CommonLua/Core/options.lua(00334),,,,,223978,,
986819749094,"""Activate StoryBit <Id>""",“啟用StoryBit <Id>”,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Effects.lua(00013),EffectDef Effects ActivateStoryBit value,,,,242226,,
636621895399,"<id><color 128 128 128><opt(u(short),' ','')><color 0 128 0><opt(u(owner),' - ','')>","<id><color 128 128 128><opt(u(short),' ','')><color 0 128 0><opt(u(owner),' - ','')>",,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Internal.lua(00052),PresetDef HGInventoryAsset value,,,,240487,,
222956070647,<id> - <name>,<id> - <name>,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Internal.lua(00151),PresetDef HGMember value,,,,240487,,
396476973183,"<id><color 0 128 0><opt(u(Comment),' - ','')>","<id><color 0 128 0><opt(u(Comment),' - ','')>",,,OK,,,,,Trunk\CommonLua/Data/ClassDef-Internal.lua(00181),PresetDef HGProjectFeature value,,,,240487,,
1000883,"droid, 12, aa","droid, 12, aa",,,OK,,,,,Trunk\CommonLua/Data/ClassDef-PresetDefs.lua(00594),PresetDef TextStyle default,,,,245386,,
11873,Your attention is required!,請注意！,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-StoryBits.lua(00166),PresetDef StoryBit default,,,,239549,,
311539924249,"<ChooseColor><id><color 0 128 0><if(not_eq(Trigger,'StoryBitTick'))> (<Trigger>)</if><opt(u(Comment),' ','')><color 128 128 128><opt(u(save_in),' - ','')>","<ChooseColor><id><color 0 128 0><if(not_eq(Trigger,'StoryBitTick'))> (<Trigger>)</if><opt(u(Comment),' ','')><color 128 128 128><opt(u(save_in),' - ','')>",,,OK,,,,,Trunk\CommonLua/Data/ClassDef-StoryBits.lua(00226),PresetDef StoryBit value,,,,242559,,
11874,Param <Name> = <Value>,參數 <Name> = <Value>,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-StoryBits.lua(00457),ClassDef StoryBits StoryBitParam value,,,,239549,,
11875,Param <Name> = <Value>%,參數 <Name> = <Value>%,,,OK,,,,,Trunk\CommonLua/Data/ClassDef-StoryBits.lua(00512),ClassDef StoryBits StoryBitParamPercent value,,,,239549,,
1000884,"SchemeBk, 19, bold, aa","Noto Sans CJK SC Regular, 19, bold, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00008),TextStyle BugReportScreenshot TextFont,,,,245386,,
743775631440,"droid, 18, bold, aa","droid, 18, bold, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00016),TextStyle Console TextFont,,,,235779,,
123383656045,"droid, 13, bold,  aa","droid, 13, bold,  aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00026),TextStyle ConsoleLog TextFont,,,,235779,,
1000391,"droid, 18, aa","droid, 18, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00034),TextStyle DevMenuBar TextFont,,,,222166,,
1000829,"droid, 13, aa","Noto Sans CJK SC Regular, 13, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00043),TextStyle EditorText TextFont,,,,235779,,
1000384,"droid, 13, bold, aa","Noto Sans CJK SC Regular, 13, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00052),TextStyle EditorTextBold TextFont,,,,222166,,
553398311340,"droid, 10, aa","Noto Sans CJK SC Regular, 12, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00061),TextStyle EditorTextObject TextFont,,,,235779,,
1000674,"SchemeBk, 13, aa","Noto Sans CJK SC Regular, 13, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00102),TextStyle GedMultiLine TextFont,,,,223037,,
12368,"droid, 13, bold, aa","Noto Sans CJK SC Regular, 13, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00110),TextStyle GedPropertyName TextFont,,,,243013,,
997,"SchemeBk, 15, aa","Noto Sans CJK SC Regular, 15, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00127),TextStyle GedTextPanel TextFont,,,,223037,,
1000672,"SchemeBk, 21, bold, aa","Noto Sans CJK SC Regular, 21, bold, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00134),TextStyle GedTitle TextFont,,,,223037,,
1000929,"SchemeBk, 19, bold, aa","Noto Sans CJK SC Regular, 19, bold, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00141),TextStyle GedTitleSmall TextFont,,,,246126,,
664645814484,"droid, 32, bold, aa","droid, 32, bold, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00150),TextStyle GizmoText TextFont,,,,235779,,
1000822,"Source Sans Pro, 24, bold, aa","Noto Sans CJK SC Regular, 24, bold, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00158),TextStyle Heading1 TextFont,,,,235394,,
503373827279,"Source Sans Pro, 16, bold, aa","Noto Sans CJK SC Regular, 16, bold, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00174),TextStyle Heading3 TextFont,,,,235394,,
1000387,"droid, 16, aa","Noto Sans CJK SC Regular, 16, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00183),TextStyle InfoText TextFont,,,,222166,,
1000374,"Mikadan Custom, 22, aa","Noto Sans CJK SC Regular, 22, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00193),TextStyle SkipHintCommon TextFont,,,,222240,,
1000786,"LibelSuitRg, 22","Noto Sans CJK SC Regular, 22",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00200),TextStyle UICredits TextFont,,,,233875,,
816963080858,"LibelSuitRg, 30, aa","Noto Sans CJK SC Regular, 30, aa",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00207),TextStyle UICreditsCompanyName TextFont,,,,233875,,
1000403,"LibelSuitRg, 20, bold","Noto Sans CJK SC Regular, 20, bold",,,OK,,,,,Trunk\CommonLua/Data/TextStyle.lua(00217),TextStyle UISubtitles TextFont,,,,223729,,
1000934,Cargo weight modifier percent for advanced resources,高級資源貨物重量修正百分比,,,OK,,,,,Trunk\CommonLua/Data/__const.lua(00006),ConstDef Gameplay AdvancedResourcesWeightModifierPercent name,,,,1009902,,
1000935,Cargo weight modifier percent for basic resources,基礎資源貨物重量修正百分比,,,OK,,,,,Trunk\CommonLua/Data/__const.lua(00014),ConstDef Gameplay BasicResourcesWeightModifierPercent name,,,,1009902,,
1000936,Cargo weight modifier percent for other resources,其他資源貨物重量修正百分比,,,OK,,,,,Trunk\CommonLua/Data/__const.lua(00022),ConstDef Gameplay OtherResourcesWeightModifierPercent name,,,,1009902,,
1000937,Cargo weight modifier percent for drones and RC,無人機和遙控載具貨物重量修正百分比,,,OK,,,,,Trunk\CommonLua/Data/__const.lua(00030),ConstDef Gameplay RoversWeightModifierPercent name,,,,1009902,,
1000217,Checking for downloadable content... Please wait.,正在檢查可下載內容……請稍等。,,,OK,,,,,Trunk\CommonLua/Dlc.lua(00687),,,,,222166,,
1000218,A downloadable content file appears to be damaged and cannot be loaded. Please delete it from the Memory section of the Dashboard and download it again.,部分可下載內容檔案似乎已損壞，無法讀取。請訪問記憶體區塊，刪除檔案並再次下載。,,,OK,,,,,Trunk\CommonLua/Dlc.lua(00767),error_message,,,,222166,,
1000610,You are signed in as a guest. You will be unable to save any game content until you sign in to a non-guest profile.,您目前以訪客身份登入。在您使用非訪客帳號之前，您將無法儲存任何遊戲內容。,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00036),,,,,222240,,
1000611,Disconnected from multiplayer,無法連線至多人遊戲,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00181),,,,,223532,,
1000612,You have been removed from multiplayer because the game was suspended.,由於遊戲暫停，您已被移出多人遊戲。,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00181),,,,,223532,,
1000613,New downloadable content has been installed and will be available after you return to the main menu.,新可下載內容已安裝，當您返回至主選單後將會生效。,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00239),,,,,223532,,
1000624,This account has restricted access to multiplayer.,該帳戶已限制多人訪問。,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00364),,,,,223532,,
1000625,This account has been banned from Xbox Live.,該帳戶已被Xbox Live停用。,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00366),,,,,222739,,
1000626,An Xbox Live Gold Membership is required to access this feature.,需要Xbox Live Gold Membership許可權才可訪問這部分內容。,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00370),,,,,223532,,
1000614,<gamer>’s controller has been disconnected. Please reconnect it in order to continue your game or press any button on the user’s new controller.,<gamer>控制器已失去連線。請重新連接控制器，或按下新控制器上的任意鍵繼續遊戲。,,,OK,,,,ps4:button xb1:button,Trunk\CommonLua/Durango/durangoEngine.lua(00721),,,,,223532,,
1000627,The active controller was disconnected. Please reconnect a controller which is not signed in to a profile in order to continue your game.,目前控制器已失去連線。請重新連接未登入到配置檔案的控制器，即可繼續遊戲。,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00723),,,,,227022,,
1000628,Controller disconnected,控制器已斷開,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00739),,,,,222739,,
1000629,Continue,繼續,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00739),,,,,222739,,
1000630,Controller disconnected,控制器已斷開,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00788),,,,,222739,,
1000631,Continue,繼續,,,OK,,,,,Trunk\CommonLua/Durango/durangoEngine.lua(00788),,,,,222739,,
1000844,"<ChooseColor><class></color> ""<name>""<InheritedFromText>","<ChooseColor><class></color> ""<name>""<InheritedFromText>",,,OK,,,,,Trunk\CommonLua/Editor/ArtSpecEditor.lua(00059),,,,,238196,,
1000845,"<PresetColor><id><color 0 128 0><opt(u(Comment),' ','')><color 128 128 128><opt(u(save_in),' - ','')>","<PresetColor><id><color 0 128 0><opt(u(Comment),' ','')><color 128 128 128><opt(u(save_in),' - ','')>",,,OK,,,,,Trunk\CommonLua/Editor/ArtSpecEditor.lua(00301),,,,,238196,,
1000830,<DescribeForEditor>,<DescribeForEditor>,,,OK,,,,,Trunk\CommonLua/Editor/FXEditor.lua(00239),,,,,236473,,
1000219,&Views,&查看,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00936),External editor menu,,,,222166,,
1000180,&Actions,&行動,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00937),External editor menu,,,,222166,,
1000181,&Edit,&編輯,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00938),External editor menu,,,,222166,,
1000182,&Cut,&剪下,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00939),External editor menu,,,,222166,,
1000183,&Copy,&複製,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00940),External editor menu,,,,222166,,
1000184,&Paste,&貼上,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00941),External editor menu,,,,222166,,
1000185,&Duplicate,&副本,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00942),External editor menu,,,,222166,,
1000186,&Reload,&重新載入,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00944),External editor menu,,,,222166,,
1000220,Refresh,重新整理,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00945),External editor menu,,,,222166,,
1000223,&Navigate,&導航,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00949),External editor menu,,,,222166,,
1000224,Edit in &New Window,在&新視窗內編輯,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00950),External editor menu,,,,222166,,
1000225,&Home,&主頁,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00951),External editor menu,,,,222166,,
1000226,&Back,&返回,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00952),External editor menu,,,,222166,,
1000227,&Forward,&前進,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00953),External editor menu,,,,222166,,
1000228,Exit Application,退出程式,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00954),External editor menu,,,,222166,,
1000229,Misc,雜項,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00956),External editor default category,,,,222166,,
1000230,Home,主頁,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00958),External editor toolip,,,,222166,,
1000231,Previous,向前,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00959),External editor toolip,,,,222166,,
1000232,Next,向後,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00960),External editor toolip,,,,222166,,
1000233,Copy,複製,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00961),External editor toolip,,,,222166,,
1000234,Cut,剪下,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00962),External editor toolip,,,,222166,,
1000235,Paste,貼上,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00963),External editor toolip,,,,222166,,
1000236,Duplicate,副本,,,OK,,,,,Trunk\CommonLua/Editor/luaPropertyEditor.lua(00964),External editor toolip,,,,222166,,
12070,Hide/show internal names of properties,隱藏/顯示屬性的內部名稱,,,OK,,,,,Trunk\CommonLua/Ged/GedPanel.lua(00655),,,,,240487,,
1000140,Hide/show all properties with default values,隱藏/顯示所有預設值屬性,,,OK,,,,,Trunk\CommonLua/Ged/GedPanel.lua(00679),,,,,221758,,
1000756,(<count> objects),（<count>個物件）,,,OK,,,,,Trunk\CommonLua/Ged/GedPropEditors.lua(02351),,,,,233030,,
382402598842,AI Think,人工智慧，思考起來吧,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/DumbAIDebug.lua(00044),XTemplate DumbAIDebug ActionName,,,,233244,,
115837567446,Play State Animation,遊玩狀態動畫,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/GedEntityViewer.lua(00063),XTemplate GedEntityViewer ActionName,,,,235826,,
111060602383,Play State Animation (Compensated),遊玩狀態動畫（補償）,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/GedEntityViewer.lua(00073),XTemplate GedEntityViewer ActionName,,,,235826,,
749081088941,Attach/Detach Object at selected SPot,在選中地點固定/分離物品,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/GedEntityViewer.lua(00083),XTemplate GedEntityViewer ActionName,,,,235826,,
412566026877,Save Animation Speed,儲存動畫速度,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/GedEntityViewer.lua(00093),XTemplate GedEntityViewer ActionName,,,,235826,,
829522779120,Menu,選單,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/GedEntityViewer.lua(00103),XTemplate GedEntityViewer ActionName,,,,235826,,
880746921689,Toggle Hex Shapes,切換六角格形狀,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/GedEntityViewer.lua(00109),XTemplate GedEntityViewer ActionName,,,,235826,,
508734065564,Use as filter,作為篩選條件,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/GedFXEditor.lua(00034),XTemplate GedFXEditor ActionName,,,,236473,,
161964752558,Save,儲存,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/GedFileEditor.lua(00019),XTemplate GedFileEditor ActionName,,,,228384,,
903761036148,Debug,除錯,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/LayoutConstructionEditor.lua(00012),XTemplate LayoutConstructionEditor ActionName,,,,235779,,
12214,Start Register,開始寄存,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/LayoutConstructionEditor.lua(00017),XTemplate LayoutConstructionEditor ActionName,,,,242226,,
12215,Continue Register,繼續寄存,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/LayoutConstructionEditor.lua(00026),XTemplate LayoutConstructionEditor ActionName,,,,242226,,
12216,Stop Register,停止寄存,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/LayoutConstructionEditor.lua(00035),XTemplate LayoutConstructionEditor ActionName,,,,242226,,
911432559058,Light model,光照模型,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/LightmodelEditor.lua(00020),XTemplate LightmodelEditor ActionName,,,,233030,,
733835524561,Lower Gain,低產出,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/LightmodelEditor.lua(00026),XTemplate LightmodelEditor ActionName,,,,233030,,
623390947398,Save,儲存,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/ModEditor.lua(00039),XTemplate ModEditor ActionName,,,,221758,,
400353986243,Open Folder,開啟資料夾,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/ModEditor.lua(00049),XTemplate ModEditor ActionName,,,,221758,,
186760604064,Test,測試,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/ModEditor.lua(00059),XTemplate ModEditor ActionName,,,,221758,,
487939677892,Help,幫助,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/ModEditor.lua(00069),XTemplate ModEditor ActionName,,,,221758,,
306015437757,Upload to Paradox for Desktop,上傳至桌面版Paradox,,,OK,,,,,Trunk\CommonLua/Ged/XTemplates/ModEditor.lua(00079),XTemplate ModEditor RolloverText,,,,233513,,
